"","idNum","date","problem","MDC","citationIssued","personSearch","vehicleSearch","preRace","race","gender","lat","long","policePrecinct","neighborhood"
"7021","17-002570",2017-01-03 08:24:10,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.96248256,-93.30839182,5,"Kenwood"
"7022","17-002574",2017-01-03 08:39:07,"traffic","MDC",NA,"NO","NO","White","White","Male",44.96593161,-93.30325972,5,"Lowry Hill"
"7023","17-002589",2017-01-03 08:52:56,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.94881103,-93.29827927,5,"Lowry Hill East"
"7024","17-002633",2017-01-03 09:50:03,"suspicious","MDC",NA,"NO","NO","Unknown","White","Male",45.01939931,-93.28498382,4,"McKinley"
"7025","17-002634",2017-01-03 09:56:36,"suspicious","MDC",NA,"NO","NO","Native American","Native American","Female",44.96269264,-93.27860914,5,"Whittier"
"7026","17-002652",2017-01-03 10:07:12,"suspicious","MDC",NA,"NO","NO","White","White","Male",44.94834712,-93.28052287,5,"Whittier"
"7030","17-002719",2017-01-03 11:19:17,"traffic","other",NA,NA,NA,NA,NA,NA,44.96297,-93.24575,3,"Seward"
"7031","17-002726",2017-01-03 11:29:27,"traffic","MDC",NA,"YES","YES","Unknown","Black","Female",44.99632,-93.29564,4,"Near - North"
"7032","17-002734",2017-01-03 11:37:13,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.00026,-93.29717,4,"Jordan"
"7033","17-002750",2017-01-03 11:48:31,"traffic","MDC",NA,"YES","YES","Unknown","Black","Male",45.00486,-93.30114,4,"Jordan"
"7034","17-002768",2017-01-03 12:07:10,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.99916,-93.29564,4,"Near - North"
"7035","17-002779",2017-01-03 12:16:20,"suspicious","MDC",NA,"NO","NO","Black","Unknown","Male",44.95014459,-93.26646784,3,"Phillips West"
"7036","17-002787",2017-01-03 12:27:01,"traffic","MDC",NA,"NO","NO","White","White","Male",44.98973694,-93.24488869,2,"Marcy Holmes"
"7037","17-002791",2017-01-03 12:29:44,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.95301526,-93.27408256,5,"Whittier"
"7038","17-002794",2017-01-03 12:33:54,"suspicious","MDC",NA,"NO","NO","Black","Black","Male",44.95642768,-93.27149314,5,"Whittier"
"7039","17-002798",2017-01-03 12:37:26,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.9609006,-93.27084862,5,"Whittier"
"7040","17-002801",2017-01-03 12:43:28,"traffic","MDC",NA,"NO","NO","Black","Black","Male",45.02409,-93.30961,4,"Cleveland"
"7041","17-002815",2017-01-03 12:55:39,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98705365,-93.25728617,2,"Nicollet Island - East Bank"
"7042","17-002836",2017-01-03 13:10:44,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01492,-93.29054,4,"McKinley"
"7043","17-002847",2017-01-03 13:25:53,"traffic","MDC",NA,"YES","YES","Unknown","Black","Male",45.01764448,-93.29432832,4,"Folwell"
"7044","17-002852",2017-01-03 13:29:57,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.99914,-93.28799,4,"Hawthorne"
"7045","17-002858",2017-01-03 13:33:55,"suspicious","MDC",NA,"NO","NO","Black","Unknown","Male",44.96454128,-93.25818703,3,"Ventura Village"
"7046","17-002866",2017-01-03 13:39:28,"traffic","MDC",NA,"NO","NO","White","White","Female",45.01313258,-93.29495668,4,"Jordan"
"7047","17-002867",2017-01-03 13:39:51,"traffic","other",NA,NA,NA,NA,NA,NA,45.01107885,-93.31623886,4,"Jordan"
"7048","17-002878",2017-01-03 13:49:13,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01852,-93.29055,4,"McKinley"
"7049","17-002885",2017-01-03 13:52:33,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.99915,-93.29258,4,"Near - North"
"7050","17-002899",2017-01-03 14:07:45,"suspicious","MDC",NA,"NO","NO","White","Unknown","Male",45.02859056,-93.29575011,4,"Webber - Camden"
"7051","17-002902",2017-01-03 14:14:07,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.95642768,-93.27149314,5,"Whittier"
"7052","17-002903",2017-01-03 14:14:47,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",44.99911,-93.28184,4,"Hawthorne"
"7053","17-002917",2017-01-03 14:26:01,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.99914,-93.28799,4,"Hawthorne"
"7054","17-002944",2017-01-03 14:48:17,"traffic","other",NA,NA,NA,NA,NA,NA,44.99307,-93.30571,4,"Willard - Hay"
"7055","17-002958",2017-01-03 14:59:06,"suspicious","MDC",NA,"NO","NO","White","Unknown","Female",45.01235319,-93.31589143,4,"Jordan"
"7056","17-002980",2017-01-03 15:15:49,"traffic","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.94661209,-93.27881434,5,"Lyndale"
"7057","17-002995",2017-01-03 15:25:12,"traffic","other",NA,NA,NA,NA,NA,NA,45.00087769,-93.29410456,4,"Hawthorne"
"7059","17-003023",2017-01-03 15:43:52,"traffic","other",NA,NA,NA,NA,NA,NA,45.00024,-93.28952,4,"Hawthorne"
"7060","17-003035",2017-01-03 15:51:26,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Male",44.96458275,-93.26510944,3,"Ventura Village"
"7061","17-003087",2017-01-03 16:57:59,"traffic","MDC",NA,"NO","YES","Black","Black","Male",44.94835,-93.27668,5,"Whittier"
"7062","17-003091",2017-01-03 17:01:14,"suspicious","MDC",NA,"YES","NO","White","White","Female",44.99913768,-93.28875577,4,"Hawthorne"
"7063","17-003093",2017-01-03 17:01:34,"traffic","MDC",NA,"YES","NO","Unknown","Native American","Male",44.96269,-93.27528,5,"Whittier"
"7064","17-003120",2017-01-03 17:18:49,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.94666,-93.27665,5,"Lyndale"
"7065","17-003145",2017-01-03 17:35:38,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.92511,-93.27276,3,"Regina"
"7066","17-003171",2017-01-03 17:49:39,"traffic","MDC",NA,"NO","NO","Unknown","Unknown","Female",44.97359,-93.27697,1,"Downtown West"
"7067","17-003184",2017-01-03 17:56:26,"suspicious","MDC",NA,"YES","YES","White","White","Male",44.93954,-93.27791,5,"Lyndale"
"7068","17-003196",2017-01-03 18:02:02,"suspicious","MDC",NA,"NO","NO","Unknown","Other","Female",44.9901446,-93.30572715,4,"Near - North"
"7069","17-003198",2017-01-03 18:03:33,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96005121,-93.24091475,3,"Seward"
"7071","17-003219",2017-01-03 18:23:14,"suspicious","other",NA,NA,NA,NA,NA,NA,44.89561,-93.28067,5,"Windom"
"7072","17-003230",2017-01-03 18:29:18,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97191314,-93.2745023,1,"Downtown West"
"7073","17-003237",2017-01-03 18:33:57,"traffic","MDC",NA,"NO","NO","Unknown","East African","Male",44.96269264,-93.27860914,5,"Whittier"
"7074","17-003263",2017-01-03 18:52:19,"traffic","MDC",NA,"YES","YES","Native American","Native American","Male",44.94837,-93.2525,3,"East Phillips"
"7077","17-003296",2017-01-03 19:24:16,"suspicious","MDC",NA,"YES","YES","Unknown","Black","Male",45.00557177,-93.30820797,4,"Jordan"
"7078","17-003297",2017-01-03 19:25:12,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.99196942,-93.29641024,4,"Near - North"
"7079","17-003311",2017-01-03 19:37:31,"suspicious","MDC",NA,"NO","NO","White","White","Male",45.032503,-93.29322627,4,"Webber - Camden"
"7080","17-003315",2017-01-03 19:39:53,"traffic","MDC",NA,"NO","NO","Unknown","Other","Male",44.94659,-93.2983,5,"CARAG"
"7082","17-003321",2017-01-03 19:46:09,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",44.99059354,-93.30195912,4,"Near - North"
"7083","17-003333",2017-01-03 20:04:33,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.92074888,-93.27409696,3,"Regina"
"7084","17-003334",2017-01-03 20:05:17,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01317,-93.29812,4,"Jordan"
"7085","17-003382",2017-01-03 20:50:25,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.95599844,-93.24735604,3,"East Phillips"
"7086","17-003409",2017-01-03 21:13:31,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96514,-93.254,3,"Ventura Village"
"7087","17-003442",2017-01-03 21:35:50,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.95554,-93.24736,3,"East Phillips"
"7088","17-003458",2017-01-03 21:47:26,"suspicious","MDC",NA,"NO","NO","Black","Black","Male",44.96005121,-93.24091475,3,"Seward"
"7089","17-003468",2017-01-03 21:55:26,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.93773399,-93.27727558,5,"Lyndale"
"7090","17-003481",2017-01-03 22:02:59,"suspicious","other",NA,NA,NA,NA,NA,NA,45.02932491,-93.28630658,4,"Webber - Camden"
"7091","17-003488",2017-01-03 22:07:57,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",45.01400445,-93.28185246,4,"McKinley"
"7092","17-003500",2017-01-03 22:14:22,"suspicious","MDC",NA,"NO","NO","Unknown","White","Male",44.92223954,-93.32551557,5,"Linden Hills"
"7093","17-003528",2017-01-03 22:36:44,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",45.0204,-93.24478,2,"Audubon Park"
"7094","17-003531",2017-01-03 22:38:46,"suspicious","MDC",NA,"NO","NO","Black","Black","Male",44.97677369,-93.27736013,1,"Downtown West"
"7095","17-003538",2017-01-03 22:41:34,"traffic","MDC",NA,"NO","NO","Unknown","Asian","Male",44.98943199,-93.25274758,2,"Marcy Holmes"
"7096","17-003542",2017-01-03 22:42:45,"traffic","MDC",NA,"YES","YES","White","White","Male",44.98897,-93.25351,2,"Nicollet Island - East Bank"
"7097","17-003558",2017-01-03 23:00:00,"suspicious","MDC",NA,"NO","NO","Black","Unknown","Unknown",44.89153293,-93.27811309,5,"Windom"
"7098","17-003560",2017-01-03 23:01:56,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.94921965,-93.24995453,3,"East Phillips"
"7099","17-003562",2017-01-03 23:06:04,"suspicious","MDC",NA,"NO","NO","Other","Other","Unknown",44.9483707,-93.24676939,3,"Corcoran"
"7100","17-003563",2017-01-03 23:06:12,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95374,-93.25246,3,"Midtown Phillips"
"7101","17-003571",2017-01-03 23:15:01,"traffic","MDC",NA,"NO","NO","Unknown","Unknown","Male",44.89877848,-93.2780985,5,"Windom"
"7102","17-003577",2017-01-03 23:20:00,"suspicious","other",NA,NA,NA,NA,NA,NA,44.99807586,-93.30066774,4,"Willard - Hay"
"7103","17-003583",2017-01-03 23:31:28,"suspicious","other",NA,NA,NA,NA,NA,NA,45.00599,-93.30189,4,"Jordan"
"7104","17-003592",2017-01-03 23:42:55,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Male",44.98506701,-93.24402152,2,"Marcy Holmes"
"7105","17-003593",2017-01-03 23:43:53,"suspicious","MDC",NA,"NO","NO","Latino","Latino","Male",44.94567311,-93.2626418,3,"Powderhorn Park"
"7106","17-003601",2017-01-04 00:02:48,"traffic","MDC",NA,"NO","NO","Unknown","Latino","Male",44.94473,-93.26263,3,"Powderhorn Park"
"7107","17-003604",2017-01-04 00:04:37,"suspicious","MDC",NA,"NO","NO","Unknown","Latino","Male",45.01316,-93.2509,2,"Holland"
"7108","17-003622",2017-01-04 00:45:35,"suspicious","MDC",NA,"NO","NO","Unknown","Black","Male",45.04932,-93.28766,4,"Lind - Bohanon"
"7109","17-003638",2017-01-04 01:15:10,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.96574578,-93.27657667,5,"Steven's Square - Loring Heights"
"7110","17-003652",2017-01-04 01:35:04,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.96269483,-93.28011993,5,"Whittier"
"7111","17-003676",2017-01-04 02:07:21,"traffic","MDC",NA,"YES","YES","Unknown","Black","Male",44.9627,-93.26383,3,"Ventura Village"
"7112","17-003678",2017-01-04 02:07:49,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96390132,-93.31189869,5,"Kenwood"
"7113","17-003710",2017-01-04 03:17:57,"traffic","MDC",NA,"YES","YES","Unknown","Latino","Male",44.94836,-93.29828,5,"ECCO"
"7114","17-003713",2017-01-04 03:29:15,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.9987,-93.2269,2,"Mid - City Industrial"
"7115","17-003727",2017-01-04 04:12:40,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98925433,-93.25636308,2,"Nicollet Island - East Bank"
"7116","17-003740",2017-01-04 05:10:15,"suspicious","MDC",NA,"NO","NO","Black","Black","Male",44.97675,-93.27868,1,"Downtown West"
"7117","17-003760",2017-01-04 06:21:03,"suspicious","MDC",NA,"NO","NO","White","White","Female",44.9438377,-93.24230838,3,"Corcoran"
"7118","17-003768",2017-01-04 07:06:26,"traffic","MDC",NA,"NO","NO","Black","Black","Female",44.95195349,-93.28743536,5,"Whittier"
"7119","17-003780",2017-01-04 07:26:03,"traffic","MDC",NA,"NO","NO","Unknown","Other","Female",44.9474943,-93.2779272,5,"Lyndale"
"7120","17-003790",2017-01-04 07:42:26,"traffic","other",NA,NA,NA,NA,NA,NA,44.96272211,-93.29881527,5,"Lowry Hill"
"7121","17-003794",2017-01-04 07:51:34,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.95629032,-93.3001704,5,"East Isles"
"7122","17-003801",2017-01-04 08:01:15,"traffic","MDC",NA,"NO","NO","White","White","Female",44.96272505,-93.30094929,5,"Lowry Hill"
"7123","17-003804",2017-01-04 08:04:46,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",45.0020624,-93.29717042,4,"Jordan"
"7124","17-003805",2017-01-04 08:05:48,"suspicious","MDC",NA,"NO","NO","White","Unknown","Unknown",44.91787,-93.27412,3,"Field"
"7125","17-003811",2017-01-04 08:10:55,"traffic","MDC",NA,"NO","NO","White","White","Female",44.96494435,-93.30325932,5,"Lowry Hill"
"7126","17-003813",2017-01-04 08:14:25,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.96494435,-93.30325932,5,"Lowry Hill"
"7127","17-003816",2017-01-04 08:17:38,"suspicious","MDC",NA,"NO","NO","Black","Unknown","Unknown",44.96079217,-93.31085119,5,"Kenwood"
"7128","17-003820",2017-01-04 08:24:57,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",45.00482607,-93.29760725,4,"Jordan"
"7129","17-003829",2017-01-04 08:36:09,"suspicious","other",NA,NA,NA,NA,NA,NA,45.02666106,-93.28503255,4,"Webber - Camden"
"7130","17-003839",2017-01-04 08:41:48,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96395,-93.26765,3,"Ventura Village"
"7131","17-003844",2017-01-04 08:51:04,"suspicious","other",NA,NA,NA,NA,NA,NA,45.04300311,-93.29661216,4,"Lind - Bohanon"
"7132","17-003846",2017-01-04 08:54:15,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96051827,-93.29302864,5,"East Isles"
"7133","17-003848",2017-01-04 09:01:16,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95195,-93.25628,3,"Midtown Phillips"
"7134","17-003851",2017-01-04 09:06:24,"traffic","other",NA,NA,NA,NA,NA,NA,44.97021,-93.24725,1,"Cedar Riverside"
"7135","17-003865",2017-01-04 09:33:25,"suspicious","MDC",NA,"NO","NO","Unknown","White","Male",44.99914,-93.29105,4,"Near - North"
"7136","17-003870",2017-01-04 09:38:49,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Male",45.00598655,-93.30125606,4,"Jordan"
"7137","17-003878",2017-01-04 09:50:21,"traffic","MDC",NA,"NO","NO","Black","Black","Male",44.9483555,-93.27730268,5,"Lyndale"
"7139","17-003889",2017-01-04 10:06:36,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.91792713,-93.21689298,3,"Hiawatha"
"7140","17-003907",2017-01-04 10:34:32,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",45.01588734,-93.29938127,4,"Folwell"
"7142","17-003926",2017-01-04 11:03:52,"traffic","MDC",NA,"NO","NO","White","White","Male",44.93407323,-93.28759784,5,"King Field"
"7143","17-003928",2017-01-04 11:07:26,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.98449,-93.24905,2,"Marcy Holmes"
"7144","17-003937",2017-01-04 11:12:57,"traffic","MDC",NA,"NO","NO","White","White","Male",44.91957924,-93.28639579,5,"King Field"
"7145","17-003948",2017-01-04 11:19:28,"traffic","MDC",NA,"NO","NO","White","White","Male",44.91961697,-93.28119704,5,"King Field"
"7146","17-003974",2017-01-04 11:54:51,"traffic","MDC",NA,"NO","NO","White","White","Male",44.9474742,-93.29829195,5,"ECCO"
"7147","17-004005",2017-01-04 12:38:57,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.93769,-93.28821,5,"Lyndale"
"7148","17-004024",2017-01-04 12:56:24,"traffic","MDC",NA,"NO","NO","Unknown","White","Female",44.99738,-93.28799,4,"Near - North"
"7149","17-004025",2017-01-04 12:57:16,"suspicious","MDC",NA,"NO","NO","White","Unknown","Unknown",45.04485925,-93.31307558,4,"Shingle Creek"
"7150","17-004044",2017-01-04 13:14:25,"suspicious","MDC",NA,"NO","NO","Native American","Native American","Male",44.96597591,-93.24726024,1,"Cedar Riverside"
"7151","17-004060",2017-01-04 13:30:39,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97776424,-93.2650343,1,"Downtown West"
"7152","17-004093",2017-01-04 14:07:01,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",45.01399955,-93.28802025,4,"McKinley"
"7153","17-004102",2017-01-04 14:17:41,"suspicious","MDC",NA,"YES","NO","Black","Black","Female",44.97543284,-93.27342211,1,"Downtown West"
"7154","17-004105",2017-01-04 14:21:20,"traffic","MDC",NA,"NO","NO","Unknown","Other","Male",44.96332221,-93.27148389,5,"Steven's Square - Loring Heights"
"7155","17-004112",2017-01-04 14:28:28,"traffic","MDC",NA,"NO","NO","Unknown","Black","Female",44.99969389,-93.29105047,4,"Hawthorne"
"7156","17-004130",2017-01-04 14:41:50,"traffic","MDC",NA,"NO","NO","Black","Black","Female",44.99969389,-93.29105047,4,"Hawthorne"
"7157","17-004154",2017-01-04 14:59:41,"traffic","MDC",NA,"YES","YES","Latino","Latino","Male",44.99913,-93.28566,4,"Hawthorne"
"7158","17-004164",2017-01-04 15:06:51,"traffic","MDC",NA,"NO","NO","White","White","Male",44.9847,-93.3045,4,"Near - North"
"7159","17-004166",2017-01-04 15:10:23,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.99967021,-93.3082096,4,"Willard - Hay"
"7160","17-004167",2017-01-04 15:11:18,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9905968,-93.30320755,4,"Near - North"
"7161","17-004182",2017-01-04 15:24:32,"suspicious","other",NA,NA,NA,NA,NA,NA,45.01319,-93.30065,4,"Folwell"
"7162","17-004195",2017-01-04 15:32:37,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.95554,-93.27787,5,"Whittier"
"7163","17-004212",2017-01-04 15:40:51,"traffic","MDC",NA,"NO","NO","Black","Black","Male",45.01318,-93.29938,4,"Folwell"
"7164","17-004230",2017-01-04 15:51:03,"suspicious","MDC",NA,"NO","NO","Black","Black","Male",44.94926,-93.29828,5,"Lowry Hill East"
"7165","17-004234",2017-01-04 15:54:06,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.96185731,-93.23774484,3,"Seward"
"7166","17-004244",2017-01-04 16:02:24,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.98011,-93.28253,1,"North Loop"
"7167","17-004245",2017-01-04 16:03:35,"traffic","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.9492583,-93.29763862,5,"Lowry Hill East"
"7168","17-004250",2017-01-04 16:06:51,"traffic","MDC",NA,"NO","NO","Unknown","White","Male",44.95553,-93.27964,5,"Whittier"
"7169","17-004257",2017-01-04 16:16:19,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Unknown",44.99509,-93.25115,2,"St. Anthony East"
"7170","17-004265",2017-01-04 16:26:58,"suspicious","MDC",NA,"YES","NO","Black","Black","Male",45.02036,-93.29559,4,"Folwell"
"7171","17-004278",2017-01-04 16:39:49,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.94496,-93.27663,5,"Lyndale"
"7172","17-004279",2017-01-04 16:40:37,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97543284,-93.27342211,1,"Downtown West"
"7173","17-004296",2017-01-04 16:53:31,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.9546312,-93.27659023,5,"Whittier"
"7175","17-004314",2017-01-04 17:13:02,"traffic","other",NA,NA,NA,NA,NA,NA,44.94659,-93.2983,5,"CARAG"
"7177","17-004366",2017-01-04 17:47:21,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01313,-93.29433,4,"Hawthorne"
"7178","17-004369",2017-01-04 17:49:58,"suspicious","MDC",NA,"NO","NO","Unknown","Unknown","Male",44.94919535,-93.27408269,3,"Phillips West"
"7180","17-004377",2017-01-04 17:58:41,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.01493,-93.2918,4,"McKinley"
"7181","17-004394",2017-01-04 18:14:38,"traffic","MDC",NA,"YES","YES","Black","Black","Male",44.96181,-93.26256,3,"Ventura Village"
"7182","17-004406",2017-01-04 18:30:01,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",45.0132,-93.30191,4,"Folwell"
"7183","17-004410",2017-01-04 18:32:00,"suspicious","MDC",NA,"YES","YES","Black","Black","Male",44.94068133,-93.27532999,5,"Lyndale"
"7184","17-004427",2017-01-04 18:47:18,"traffic","MDC",NA,"NO","NO","Unknown","Black","Male",44.94834,-93.21527,3,"Cooper"
"7185","17-004442",2017-01-04 18:57:56,"suspicious","other",NA,NA,NA,NA,NA,NA,45.01579673,-93.28649282,4,"McKinley"
